symbol,name,currency,exchange,mic_code,country,type,added_date,deleted_date,figi_code
ARCHIDPLY,Archidply Industries Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
ARCHIES,Archies Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
ARCHITORG,Archit Organosys Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
ARENTERP,Rajdarshan Industries Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
AREXMIS,Arex Industries Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
AREYDRG,Aarey Drugs & Pharmaceuticals Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,2024-10-19,
ARFIN,Arfin India Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
ARHNTTO,ARIHANT TOURNESOL LTD.,INR,BSE,XBOM,India,Common Stock,2023-09-25,2024-10-19,
ARIES,Aries Agro Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
ARIHANT,Arihant Foundations & Housing Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
ARIHCAPM,Arihant Capital Markets Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,2024-10-19,
ARISE,Arihant's Securities Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
ARL,Anand Rayons Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
ARMANFIN,Arman Financial Services Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
ARNOLD,Arnold Holdings Ltd.,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
AROGRANITE,Aro Granite Industries Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
ARROWGREEN,Arrow Greentech Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
ARSHIYA,Arshiya Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
ARSSINFRA,ARSS Infrastructure Projects Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
ARTEFACT,Artefact Projects Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
ARTEMISMED,Artemis Medicare Services Limi,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
ARTSONEN,Artson Engineering Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
ARUNAHTEL,Aruna Hotels Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
ARUNIS,ARUNIS ABODE LIMITED,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
ARVIND,Arvind Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
ARVINDFASN,Arvind Fashions Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
ARVSMART,Arvind SmartSpaces Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
ARYACAPM,Aryaman Capital Markets Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
ARYAVAN,ARYAVAN ENTERPRISE LIMITED,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
ASAHIINDIA,Asahi India Glass Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
ASAHISONG,Asahi Songwon Colors Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
ASAL,Automotive Stampings and Assemblies Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
ASALCBR,Associated Alcohols & Breweries Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
ASARFI,ASARFI HOSPITAL LIMITED,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
ASCENSIVE,Ascensive Educare Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
ASHAI,Ashiana Agro Industries Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
ASHAPURMIN,Ashapura Minechem Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
ASHCAP,Ashirwad Capital Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
ASHIANA,Ashiana Housing Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
ASHIKA,Ashika Credit Capital Ltd.,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
ASHIMASYN,Ashima Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
ASHIS,Ashiana Ispat Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
ASHISHPO,Ashish Polyplast Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
ASHNI,Ashnisha Industries Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
ASHNOOR,Ashnoor Textile Mills Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
ASHOKA,Ashoka Buildcon Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
ASHOKALC,Ashok Alco-Chem Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
ASHOKAMET,Ashoka Metcast Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
ASHOKLEY,Ashok Leyland Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
ASHRAM,Ashram Online.com Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
ASHSI,Ashirwad Steels & Industries Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
ASIAN,Asian Warehousing Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
ASIANENE,ASIAN ENERGY SERVICES LTD,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
ASIANHOTNR,Asian Hotels ,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
ASIANPAINT,Asian Paints Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
ASIANTILES,Asian Granito India Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
ASIANTNE,Asian Tea and Exports Ltd.,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
ASIAPAK,Asia Pack Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
ASIFOOD,Asian Food Products Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,2024-10-19,
ASIIL,ASI INDUSTRIES LIMITED,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
ASINPET,Asian Petro Products and Exports Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
ASITCFIN,Asit C. Mehta Financial Services Ltd.,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
ASL,Arihant Superstructures Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,2024-10-19,
ASMS,Bartronics India Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
ASMTEC,ASM Technologies Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
ASPIRA,Aspira Pathlab & Diagnostics Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
ASRL,Add-Shop E-Retail Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
ASSAMENT,Assam Entrade Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
ASSOCER,ASSOCIATED CERAMICS LTD.,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
ASTAR,Asian Star Company Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
ASTEC,Astec LifeSciences Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
ASTERDM,Aster DM Healthcare Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
ASTRA,ASTRASUN SOLAR ZRT,HUF,BSE,XBUD,Hungary,Common Stock,2023-09-25,,
ASTRAL,Astral Poly Technik Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
ASTRAMICRO,Astra Microwave Products Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
ASTRAZEN,AstraZeneca Pharma India Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
ASTRON,Astron Paper & Board Mill Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
ASYL,Advance Syntex Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
ATALREAL,Atal Realtech Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
ATAM,Atam Valves Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
ATFL,Agro Tech Foods Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
ATGL,ADANI TOTAL GAS LIMITED,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
ATHARVENT,Atharv Enterprises Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
ATHENAGLO,Athena Global Technologies Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
ATISHAY,Atishay Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
ATL,Allcargo Terminals Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
ATLANTA,Atlanta Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,2024-10-19,
ATUL,Atul Ltd,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
ATULAUTO,Atul Auto Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
ATVPR,ATV Projects India Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
AUBANK,AU Small Finance Bank Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
AURIONPRO,Aurionpro Solutions Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
AUROLAB,Auro Laboratories Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
AUROPHARMA,Aurobindo Pharma Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
AURUM,AURUM PROPTECH LIMITED,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
AURUMPP,Aurum PropTech Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
AUSOMENT,Ausom Enterprise Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
AUSTENG,Austin Engineering Company Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
AUTOAXLES,Automotive Axles Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
AUTOIND,Autoline Industries Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
AUTOPINS,AUTO PINS ,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
AUTOW,AUTOWALLIS,HUF,BSE,XBUD,Hungary,Common Stock,2023-09-25,,
AVADHSUGAR,Avadh Sugar & Energy Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
AVAILFC,Available Finance Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
AVALON,Avalon Technologies Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
AVANCE,Avance Technologies Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
AVANTEL,Avantel Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
AVANTI,Avanti Feeds Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,2024-10-19,
AVASARA,Avasara Finance Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
AVEER,Aveer Foods Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
AVG,AVG Logistics Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
AVI,AVI Polymers Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
AVIVA,Aviva Industries Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
AVL,Aditya Vision Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
AVONMORE,Avonmore Capital & Management Services Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
AVROIND,Avro India Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
AVTNPL,AVT Natural Products Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
AWHCL,Antony Waste Handling Cell Lim,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
AWL,Adani Wilmar Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
AXELPOLY,Axel Polymers Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
AXISBANK,Axis Bank Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
AXISCADES,AXISCADES Engineering Technologies Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
AXISHETF,Axis Mutual Fund,INR,BSE,XBOM,India,Common Stock,2023-09-25,2024-10-19,
AXISPEGP,Axis Mutual Fund,INR,BSE,XBOM,India,Common Stock,2023-09-25,2024-10-19,
AXITA,Axita Cotton Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
AXTEL,Axtel Industries Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
AYMSYNTEX,AYM Syntex Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
B2BSOFT,B2B Software Technologies Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BABA,Baba Arts Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BACPHAR,Bacil Pharma Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BAFNAPHARM,Bafna Pharmaceuticals Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,2024-10-19,
BAGFILMS,B.A.G. Films and Media Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BAIDFIN,BAID FINSERV LIMITED,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BAJAJ.AUTO,Bajaj Auto Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BAJAJCON,BAJAJ CONSUMER CARE LIMITED,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BAJAJELEC,Bajaj Electricals Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BAJAJFINSV,Bajaj Finserv Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BAJAJHCARE,Bajaj HealthCare Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BAJAJHIND,Bajaj Hindusthan Sugar Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BAJAJHLDNG,Bajaj Holdings & Investment Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BAJAJST,Bajaj Steel Industries Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BAJFINANCE,Bajaj Finance Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BALAJITELE,Balaji Telefilms Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BALAMINES,Balaji Amines Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BALFC,Baid Leasing and Finance Co. Ltd.,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BALGOPAL,Balgopal Commercial limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BALKRISHNA,Balkrishna Paper Mills Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BALKRISIND,Balkrishna Industries Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BALLARPUR,Ballarpur Industries Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BALMLAWRIE,Balmer Lawrie & Co. Ltd.,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BALPHARMA,Bal Pharma Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BALRAMCHIN,Balrampur Chini Mills Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BALTE,Balurghat Technologies Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BALUFORGE,BALU FORGE INDUSTRIES LIMITED,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BAMBINO,Bambino Agro Industries Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BAMPSL,Bampsl Securities Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BANARBEADS,Banaras Beads Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BANARISUG,Bannari Amman Sugars Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BANASFN,Banas Finance Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BANASFN.RE,Banas Finance Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,2024-10-19,
BANCOINDIA,Banco Products ,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BANDARAM,BANDARAM PHARMA PACKTECH LIMIT,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BANDHANBNK,Bandhan Bank Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BANG,Bang Overseas Ltd,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BANKBARODA,Bank of Baroda,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BANKETF,Mirae Asset Mutual Fund,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BANKINDIA,Bank of India Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BANSWRAS,Banswara Syntex Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BAPACK,B & A Packaging India Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BARBEQUE,BARBEQUE-NATION HOSPITALITY LI,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BARODARY,BARODA RAYON CORPORATION LTD.,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BAROEXT,Baroda Extrusion Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BARONINF,Baron Infotech Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BASANTGL,Basant Agro Tech ,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BASF,BASF SE,HUF,BSE,XBUD,Hungary,Common Stock,2023-09-25,,
BASF,BASF India Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BASML,Bannari Amman Spinning Mills Ltd,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BATAINDIA,Bata India Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BATLIBOI,Batliboi Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BAYER,Bayer Aktiengesellschaft,HUF,BSE,XBUD,Hungary,Common Stock,2023-09-25,,
BAYERCROP,Bayer CropScience Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BAZELINTER,Bazel International Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BBL,Bharat Bijlee Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BBOX,BLACK BOX LIMITED,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BBTC,"The Bombay Burmah Trading Corporation, Limited",INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BBTCL,B&B Triplewall Containers Limi,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BCCFUBA,BCC Fuba India Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BCCL,Bhatia Colour Chem Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BCG,BRIGHTCOM GROUP LIMITED,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BCLENTERPR,BCL Enterprises Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BCLIL,BCL INDUSTRIES LIMITED,INR,BSE,XBOM,India,Common Stock,2023-09-25,2024-10-19,
BCONCEPTS,Brand Concepts Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BCP,B.C. Power Controls Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BCPL,BCPL Railway Infrastructure Li,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BDH,BDH Industries Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BDL,Bharat Dynamics Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BEARDSELL,Beardsell Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,2024-10-19,
BECTORFOOD,Mrs. Bectors Food Specialities,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BEDMUTHA,Bedmutha Industries Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BEEKAY,Beekay Steel Industries Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BEEYU,Beeyu Overseas Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BEL,Bharat Electronics Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BELLACASA,Bella Casa Fashion & Retail Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BEMHY,Bemco Hydraulics Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BEML,BEML Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BENARA,Benara Bearings and Pistons Li,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BENARAS,Benares Hotels Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BENGALASM,Bengal & Assam Company Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BENGALT,Bengal Tea & Fabrics Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BEPL,Bhansali Engineering Polymers Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BERGEPAINT,Berger Paints India Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BERLDRG,Beryl Drugs Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BERVINL,Bervin Investment and Leasing Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BERYLSE,Beryl Securities Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BESTAGRO,BEST AGROLIFE LIMITED,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BET,Budapest Stock Exchange Ltd.,HUF,BSE,XBUD,Hungary,Common Stock,2023-09-25,,
BETXIND,Betex India Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BFFL,Bangalore Fort Farms Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BFINVEST,BF Investment Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BFLAFL,BFL Asset Finvest Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BFSI,Mirae Asset Mutual Fund,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BFUTILITIE,BF Utilities Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BGJL,Bhakti Gems and Jewellery Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BGLOBAL,BHARATIYA GLOBAL INFOMEDIA LTD,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BGRENERGY,BGR Energy Systems Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BGWTATO,Bhagwati Autocast Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BHAGCHEM,Bhagiradha Chemicals & Industries Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BHAGIL,Bhageria Industries Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,2024-10-19,
BHAGYNAGAR,Bhagyanagar India Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,2024-10-19,
BHANDHOS,Bhandari Hosiery Exports Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BHARAT,Bharat Bhushan Finance & Commodity Brokers Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BHARATAGRI,Bharat Agri Fert and Realty Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BHARATFORG,Bharat Forge Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BHARATGEAR,Bharat Gears Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BHARATRAS,Bharat Rasayan Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BHARATSE,Bharat Seats Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BHARATWIRE,Bharat Wire Ropes Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BHARTIARTL,Bharti Airtel Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BHASKAGR,Bhaskar Agrochemicals Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BHATIA,Bhatia Communications & Retail ,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BHEEMACEM,BHEEMA CEMENTS LTD.,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BHEL,Bharat Heavy Electricals Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BHILSPIN,Bhilwara Spinners Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BHUDEVI,BHUDEVI INFRA PROJECTS LIMITED,INR,BSE,XBOM,India,Common Stock,2024-10-19,2024-05-25,
BI,Bilcare Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BIBCL,Bharat Immunologicals & Biologicals Corporation Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BIF,Budapesti Ingatlan Hasznosítási és Fejlesztési Nyrt.,HUF,BSE,XBUD,Hungary,Common Stock,2023-09-25,,
BIGBLOC,Bigbloc Construction Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BIHL,Botswana Insurance Holding Ltd,BWP,BSE,XBOT,Botswana,Common Stock,2023-09-25,,
BIHSPONG,Bihar Sponge Iron Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BIJHANS,BIJOY HANS LTD.,INR,BSE,XBOM,India,Common Stock,2023-09-25,2024-10-19,
BIKAJI,Bikaji Foods International Lim,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BIL,Bhartiya International Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BILLWIN,Billwin Industries Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BIMETAL,Bimetal Bearings Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BINANIIND,Binani Industries Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BINDALAGRO,Oswal Greentech Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BINNY,Binny Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,2024-10-19,
BINNYMILLS,Binny Mills Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,2024-10-19,
BIOCON,Biocon Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BIOFILCHEM,Biofil Chemicals and Pharmaceuticals Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BIOGEN,BIOGEN PHARMACHEM INDUSTRIES L,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BIRET,Brookfield India Real Estate T,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BIRLACABLE,Birla Cable Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BIRLACORPN,Birla Corporation Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BIRLAMONEY,Aditya Birla Money Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BIRLAPREC,Birla Precision Technologies Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BIRLATYRES,Birla Tyres Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,2024-10-19,
BISIL,BISIL PLAST LIMITED,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BITL,Bronze Infra-Tech Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BITS,Bits Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BIZOTIC,Bizotic Commercial Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BKMINDST,BKM Industries Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BKV,BKV Industries Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BLACKROSE,Black Rose Industries Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BLAL,BEML Land Assets Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BLBLIMITED,BLB Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BLIL,Balmer Lawrie Investments Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
BLISSGVS,Bliss GVS Pharma Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,,
